,Date,北京,天津,上海,重庆,内蒙古,新疆,西藏,宁夏,广西,香港,澳门,黑龙江,吉林,辽宁,河北,山西,青海,山东,河南,江苏,安徽,浙江,福建,江西,湖南,湖北,广东,台湾,海南,甘肃,陕西,四川,贵州,云南,Total
117,2020-03-27,8,3,5,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3177,8,2,6,2,3,3,2,2,3301
118,2020-03-28,8,3,5,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3182,8,2,6,2,3,3,2,2,3306
119,2020-03-29,8,3,5,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3186,8,3,6,2,3,3,2,2,3311
120,2020-03-30,8,3,5,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3187,8,5,6,2,3,3,2,2,3314
121,2020-03-31,8,3,6,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3193,8,5,6,2,3,3,2,2,3321
122,2020-04-01,8,3,6,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3199,8,5,6,2,3,3,2,2,3327
123,2020-04-02,8,3,6,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3203,8,5,6,2,3,3,2,2,3331
124,2020-04-03,8,3,6,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3207,8,5,6,2,3,3,2,2,3335
125,2020-04-04,8,3,6,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3210,8,5,6,2,3,3,2,2,3338
126,2020-04-05,8,3,6,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3212,8,5,6,2,3,3,2,2,3340
127,2020-04-06,8,3,6,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3212,8,5,6,2,3,3,2,2,3340
128,2020-04-07,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3213,8,5,6,2,3,3,2,2,3342
129,2020-04-08,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3215,8,5,6,2,3,3,2,2,3344
