,date,province,confirmed,cured,dead,nowc
617,2020-02-06,香港特别行政区,24,0,1,23
618,2020-02-06,澳门特别行政区,10,0,1,9
619,2020-02-07,北京市,315,34,2,279
620,2020-02-07,天津市,81,2,1,78
621,2020-02-07,河北省,195,25,1,169
622,2020-02-07,山西省,104,15,0,89
623,2020-02-07,内蒙古自治区,52,5,0,47
624,2020-02-07,辽宁省,99,7,0,92
625,2020-02-07,吉林省,69,4,1,64
626,2020-02-07,黑龙江省,281,12,5,264
627,2020-02-07,上海市,281,30,1,250
628,2020-02-07,江苏省,439,43,0,396
629,2020-02-07,浙江省,1048,127,0,921
630,2020-02-07,安徽省,733,47,0,686
631,2020-02-07,福建省,239,20,0,219
632,2020-02-07,江西省,698,55,0,643
633,2020-02-07,山东省,407,38,0,369
634,2020-02-07,河南省,980,97,4,879
635,2020-02-07,湖北省,24953,1115,699,23139
636,2020-02-07,湖南省,803,119,0,684
637,2020-02-07,广东省,1075,97,1,977
638,2020-02-07,广西壮族自治区,183,17,0,166
639,2020-02-07,海南省,122,11,2,109
640,2020-02-07,重庆市,426,31,2,393
641,2020-02-07,四川省,363,50,1,312
642,2020-02-07,贵州省,89,6,1,82
643,2020-02-07,云南省,138,12,0,126
644,2020-02-07,西藏自治区,1,0,0,1
645,2020-02-07,陕西省,184,9,0,175
646,2020-02-07,甘肃省,71,9,1,61
647,2020-02-07,青海省,18,3,0,15
648,2020-02-07,宁夏回族自治区,44,5,0,39
649,2020-02-07,新疆维吾尔自治区,42,0,0,42
650,2020-02-07,台湾省,16,1,0,15
651,2020-02-07,香港特别行政区,26,0,1,25
652,2020-02-07,澳门特别行政区,10,1,0,9
653,2020-02-08,北京市,326,37,2,287
654,2020-02-08,天津市,88,4,1,83
655,2020-02-08,河北省,206,30,2,174
656,2020-02-08,山西省,115,21,0,94
657,2020-02-08,内蒙古自治区,54,5,0,49
658,2020-02-08,辽宁省,106,12,0,94
659,2020-02-08,吉林省,78,5,1,72
660,2020-02-08,黑龙江省,307,13,6,288
661,2020-02-08,上海市,292,41,1,250
662,2020-02-08,江苏省,468,51,0,417
663,2020-02-08,浙江省,1075,173,0,902
664,2020-02-08,安徽省,779,59,1,719
665,2020-02-08,福建省,250,24,0,226
666,2020-02-08,江西省,739,72,0,667
667,2020-02-08,山东省,435,50,1,384
668,2020-02-08,河南省,1033,131,6,896
669,2020-02-08,湖北省,27013,1439,780,24794
670,2020-02-08,湖南省,838,159,1,678
671,2020-02-08,广东省,1120,125,1,994
672,2020-02-08,广西壮族自治区,195,18,1,176
673,2020-02-08,海南省,128,15,2,111
674,2020-02-08,重庆市,446,39,2,405
675,2020-02-08,四川省,386,60,1,325
676,2020-02-08,贵州省,96,7,1,88
677,2020-02-08,云南省,140,17,0,123
678,2020-02-08,西藏自治区,1,0,0,1
679,2020-02-08,陕西省,195,17,0,178
680,2020-02-08,甘肃省,79,12,1,66
681,2020-02-08,青海省,18,3,0,15
682,2020-02-08,宁夏回族自治区,45,13,0,32
683,2020-02-08,新疆维吾尔自治区,45,0,0,45
684,2020-02-08,台湾省,17,1,0,16
685,2020-02-08,香港特别行政区,26,0,1,25
686,2020-02-08,澳门特别行政区,10,1,0,9
687,2020-02-09,北京市,337,44,2,291
688,2020-02-09,天津市,91,4,1,86
689,2020-02-09,河北省,218,35,2,181
690,2020-02-09,山西省,119,25,0,94
691,2020-02-09,内蒙古自治区,58,5,0,53
692,2020-02-09,辽宁省,108,12,0,96
693,2020-02-09,吉林省,80,12,1,67
694,2020-02-09,黑龙江省,331,15,7,309
695,2020-02-09,上海市,295,44,1,250
696,2020-02-09,江苏省,492,72,0,420
697,2020-02-09,浙江省,1092,200,0,892
698,2020-02-09,安徽省,830,73,3,754
699,2020-02-09,福建省,261,35,0,226
700,2020-02-09,江西省,772,102,1,669
701,2020-02-09,山东省,459,63,1,395
702,2020-02-09,河南省,1073,169,6,898
703,2020-02-09,湖北省,29631,1795,871,26965
704,2020-02-09,湖南省,879,186,1,692
705,2020-02-09,广东省,1151,143,1,1007
706,2020-02-09,广西壮族自治区,210,18,1,191
707,2020-02-09,海南省,136,19,3,114
708,2020-02-09,重庆市,468,51,2,415
709,2020-02-09,四川省,405,76,1,328
710,2020-02-09,贵州省,109,7,1,101
711,2020-02-09,云南省,141,18,0,123
712,2020-02-09,西藏自治区,1,0,0,1
713,2020-02-09,陕西省,208,20,0,188
714,2020-02-09,甘肃省,83,16,2,65
715,2020-02-09,青海省,18,3,0,15
716,2020-02-09,宁夏回族自治区,49,13,0,36
717,2020-02-09,新疆维吾尔自治区,49,0,0,49
718,2020-02-09,台湾省,18,1,0,17
719,2020-02-09,香港特别行政区,36,0,1,35
720,2020-02-09,澳门特别行政区,10,1,0,9
721,2020-02-10,北京市,342,48,3,291
722,2020-02-10,天津市,95,8,2,85
723,2020-02-10,河北省,239,41,2,196
724,2020-02-10,山西省,122,26,0,96
725,2020-02-10,内蒙古自治区,58,5,0,53
726,2020-02-10,辽宁省,108,17,0,91
727,2020-02-10,吉林省,81,13,1,67
728,2020-02-10,黑龙江省,360,27,8,325
729,2020-02-10,上海市,302,48,1,253
730,2020-02-10,江苏省,515,84,0,431
731,2020-02-10,浙江省,1117,250,0,867
732,2020-02-10,安徽省,860,88,4,768
733,2020-02-10,福建省,267,39,0,228
734,2020-02-10,江西省,804,127,1,676
735,2020-02-10,山东省,486,71,1,414
736,2020-02-10,河南省,1105,198,7,900
737,2020-02-10,湖北省,31728,2222,974,28532
738,2020-02-10,湖南省,912,213,1,698
739,2020-02-10,广东省,1177,181,1,995
740,2020-02-10,广西壮族自治区,215,30,1,184
741,2020-02-10,海南省,142,19,3,120
742,2020-02-10,重庆市,486,66,2,418
743,2020-02-10,四川省,417,82,1,334
744,2020-02-10,贵州省,118,10,1,107
745,2020-02-10,云南省,149,19,0,130
746,2020-02-10,西藏自治区,1,0,0,1
747,2020-02-10,陕西省,213,26,0,187
748,2020-02-10,甘肃省,86,21,2,63
749,2020-02-10,青海省,18,3,0,15
750,2020-02-10,宁夏回族自治区,53,14,0,39
751,2020-02-10,新疆维吾尔自治区,55,0,0,55
752,2020-02-10,台湾省,18,1,0,17
753,2020-02-10,香港特别行政区,42,0,1,41
754,2020-02-10,澳门特别行政区,10,1,0,9
755,2020-02-11,北京市,352,56,3,293
756,2020-02-11,天津市,106,10,2,94
757,2020-02-11,河北省,251,48,2,201
758,2020-02-11,山西省,124,30,0,94
759,2020-02-11,内蒙古自治区,60,5,0,55
760,2020-02-11,辽宁省,116,19,0,97
761,2020-02-11,吉林省,83,18,1,64
762,2020-02-11,黑龙江省,378,28,8,342
763,2020-02-11,上海市,306,53,1,252
764,2020-02-11,江苏省,543,94,0,449
765,2020-02-11,浙江省,1131,279,0,852
766,2020-02-11,安徽省,888,108,4,776
767,2020-02-11,福建省,272,46,0,226
768,2020-02-11,江西省,844,152,1,691
769,2020-02-11,山东省,497,80,1,416
770,2020-02-11,河南省,1135,231,8,896
771,2020-02-11,湖北省,33366,2639,1068,29659
772,2020-02-11,湖南省,946,263,2,681
773,2020-02-11,广东省,1219,241,1,977
774,2020-02-11,广西壮族自治区,222,31,1,190
775,2020-02-11,海南省,145,20,3,122
776,2020-02-11,重庆市,505,79,3,423
777,2020-02-11,四川省,436,85,1,350
778,2020-02-11,贵州省,131,17,1,113
779,2020-02-11,云南省,154,20,0,134
780,2020-02-11,西藏自治区,1,0,0,1
781,2020-02-11,陕西省,219,31,0,188
782,2020-02-11,甘肃省,86,24,2,60
783,2020-02-11,青海省,18,5,0,13
784,2020-02-11,宁夏回族自治区,58,22,0,36
785,2020-02-11,新疆维吾尔自治区,59,3,0,56
786,2020-02-11,台湾省,18,1,0,17
787,2020-02-11,香港特别行政区,49,0,1,48
788,2020-02-11,澳门特别行政区,10,1,0,9
789,2020-02-12,北京市,366,68,3,295
790,2020-02-12,天津市,112,11,2,99
791,2020-02-12,河北省,265,54,3,208
792,2020-02-12,山西省,126,33,0,93
793,2020-02-12,内蒙古自治区,61,6,0,55
794,2020-02-12,辽宁省,116,22,0,94
795,2020-02-12,吉林省,84,22,1,61
796,2020-02-12,黑龙江省,395,31,9,355
797,2020-02-12,上海市,313,57,1,255
798,2020-02-12,江苏省,570,131,0,439
799,2020-02-12,浙江省,1145,327,0,818
800,2020-02-12,安徽省,910,128,5,777
801,2020-02-12,福建省,279,54,0,225
802,2020-02-12,江西省,872,170,1,701
803,2020-02-12,山东省,506,98,2,406
804,2020-02-12,河南省,1169,258,10,901
805,2020-02-12,湖北省,47163,3172,1202,42789
806,2020-02-12,湖南省,968,312,2,654
807,2020-02-12,广东省,1241,284,2,955
808,2020-02-12,广西壮族自治区,222,33,2,187
809,2020-02-12,海南省,157,27,4,126
810,2020-02-12,重庆市,518,102,3,413
811,2020-02-12,四川省,451,93,1,357
812,2020-02-12,贵州省,135,20,1,114
813,2020-02-12,云南省,155,23,0,132
814,2020-02-12,西藏自治区,1,1,0,0
815,2020-02-12,陕西省,225,36,0,189
816,2020-02-12,甘肃省,87,31,2,54
817,2020-02-12,青海省,18,9,0,9
818,2020-02-12,宁夏回族自治区,64,24,0,40
819,2020-02-12,新疆维吾尔自治区,63,3,1,59
820,2020-02-12,台湾省,18,1,0,17
821,2020-02-12,香港特别行政区,50,1,1,48
822,2020-02-12,澳门特别行政区,10,2,0,8
823,2020-02-13,北京市,372,79,3,290
824,2020-02-13,天津市,119,21,3,95
825,2020-02-13,河北省,283,69,3,211
826,2020-02-13,山西省,126,36,0,90
827,2020-02-13,内蒙古自治区,65,6,0,59
828,2020-02-13,辽宁省,116,22,1,93
829,2020-02-13,吉林省,86,25,1,60
830,2020-02-13,黑龙江省,418,37,11,370
831,2020-02-13,上海市,318,62,1,255
832,2020-02-13,江苏省,593,137,0,456
833,2020-02-13,浙江省,1155,367,0,788
834,2020-02-13,安徽省,934,166,6,762
835,2020-02-13,福建省,281,59,0,222
836,2020-02-13,江西省,900,187,1,712
837,2020-02-13,山东省,519,111,2,406
838,2020-02-13,河南省,1184,313,11,860
839,2020-02-13,湖北省,51986,3862,1318,46806
840,2020-02-13,湖南省,988,352,2,634
841,2020-02-13,广东省,1261,332,2,927
842,2020-02-13,广西壮族自治区,226,35,2,189
843,2020-02-13,海南省,157,30,4,123
844,2020-02-13,重庆市,529,128,4,397
845,2020-02-13,四川省,463,105,1,357
846,2020-02-13,贵州省,140,28,1,111
847,2020-02-13,云南省,162,27,0,135
848,2020-02-13,西藏自治区,1,1,0,0
849,2020-02-13,陕西省,229,44,0,185
850,2020-02-13,甘肃省,90,39,2,49
851,2020-02-13,青海省,18,11,0,7
852,2020-02-13,宁夏回族自治区,67,24,0,43
853,2020-02-13,新疆维吾尔自治区,65,6,1,58
854,2020-02-13,台湾省,18,1,0,17
855,2020-02-13,香港特别行政区,53,1,1,51
856,2020-02-13,澳门特别行政区,10,3,0,7
857,2020-02-14,北京市,375,97,4,274
858,2020-02-14,天津市,120,32,3,85
859,2020-02-14,河北省,291,86,3,202
860,2020-02-14,山西省,127,38,0,89
861,2020-02-14,内蒙古自治区,68,6,0,62
862,2020-02-14,辽宁省,119,29,1,89
863,2020-02-14,吉林省,88,25,1,62
864,2020-02-14,黑龙江省,425,48,11,366
865,2020-02-14,上海市,326,90,1,235
866,2020-02-14,江苏省,604,160,0,444
867,2020-02-14,浙江省,1162,409,0,753
868,2020-02-14,安徽省,950,198,6,746
869,2020-02-14,福建省,285,66,0,219
870,2020-02-14,江西省,913,210,1,702
871,2020-02-14,山东省,530,139,2,389
872,2020-02-14,河南省,1212,356,13,843
873,2020-02-14,湖北省,54406,4774,1457,48175
874,2020-02-14,湖南省,1001,389,2,610
875,2020-02-14,广东省,1294,386,2,906
876,2020-02-14,广西壮族自治区,235,40,2,193
877,2020-02-14,海南省,162,38,4,120
878,2020-02-14,重庆市,537,152,5,380
879,2020-02-14,四川省,470,115,1,354
880,2020-02-14,贵州省,143,33,1,109
881,2020-02-14,云南省,168,35,0,133
882,2020-02-14,西藏自治区,1,1,0,0
883,2020-02-14,陕西省,230,49,0,181
884,2020-02-14,甘肃省,90,44,2,44
885,2020-02-14,青海省,18,11,0,7
886,2020-02-14,宁夏回族自治区,70,27,0,43
887,2020-02-14,新疆维吾尔自治区,70,6,1,63
888,2020-02-14,台湾省,18,1,0,17
889,2020-02-14,香港特别行政区,56,1,1,54
890,2020-02-14,澳门特别行政区,10,3,0,7
891,2020-02-15,北京市,380,105,4,271
892,2020-02-15,天津市,122,37,3,82
893,2020-02-15,河北省,300,100,3,197
894,2020-02-15,山西省,128,46,0,82
895,2020-02-15,内蒙古自治区,70,7,0,63
896,2020-02-15,辽宁省,120,32,1,87
897,2020-02-15,吉林省,89,28,1,60
898,2020-02-15,黑龙江省,445,70,11,364
899,2020-02-15,上海市,328,124,1,203
900,2020-02-15,江苏省,617,190,0,427
901,2020-02-15,浙江省,1167,437,0,730
902,2020-02-15,安徽省,962,232,6,724
903,2020-02-15,福建省,287,77,0,210
904,2020-02-15,江西省,925,239,1,685
905,2020-02-15,山东省,537,164,2,371
906,2020-02-15,河南省,1231,397,13,821
907,2020-02-15,湖北省,56249,5623,1596,49030
908,2020-02-15,湖南省,1004,430,3,571
909,2020-02-15,广东省,1316,436,2,878
910,2020-02-15,广西壮族自治区,237,46,2,189
911,2020-02-15,海南省,162,39,4,119
912,2020-02-15,重庆市,544,184,5,355
913,2020-02-15,四川省,481,127,3,351
914,2020-02-15,贵州省,144,37,1,106
915,2020-02-15,云南省,169,42,0,127
916,2020-02-15,西藏自治区,1,1,0,0
917,2020-02-15,陕西省,232,53,0,179
918,2020-02-15,甘肃省,90,49,2,39
919,2020-02-15,青海省,18,13,0,5
920,2020-02-15,宁夏回族自治区,70,33,0,37
921,2020-02-15,新疆维吾尔自治区,71,11,1,59
922,2020-02-15,台湾省,18,2,0,16
923,2020-02-15,香港特别行政区,56,1,1,54
924,2020-02-15,澳门特别行政区,10,3,0,7
925,2020-02-16,北京市,381,114,4,263
926,2020-02-16,天津市,124,45,3,76
927,2020-02-16,河北省,301,109,3,189
928,2020-02-16,山西省,129,50,0,79
929,2020-02-16,内蒙古自治区,72,8,0,64
930,2020-02-16,辽宁省,121,41,1,79
931,2020-02-16,吉林省,89,30,1,58
932,2020-02-16,黑龙江省,457,80,11,366
933,2020-02-16,上海市,331,140,1,190
934,2020-02-16,江苏省,626,226,0,400
935,2020-02-16,浙江省,1171,470,0,701
936,2020-02-16,安徽省,973,266,6,701
937,2020-02-16,福建省,290,84,0,206
938,2020-02-16,江西省,930,275,1,654
939,2020-02-16,山东省,541,175,2,364
940,2020-02-16,河南省,1246,438,16,792
941,2020-02-16,湖北省,58182,6639,1696,49847
942,2020-02-16,湖南省,1006,467,3,536
943,2020-02-16,广东省,1322,473,4,845
944,2020-02-16,广西壮族自治区,238,51,2,185
945,2020-02-16,海南省,162,52,4,106
946,2020-02-16,重庆市,551,207,5,339
947,2020-02-16,四川省,495,136,3,356
948,2020-02-16,贵州省,146,47,1,98
949,2020-02-16,云南省,171,42,0,129
950,2020-02-16,西藏自治区,1,1,0,0
951,2020-02-16,陕西省,236,64,0,172
952,2020-02-16,甘肃省,90,54,2,34
953,2020-02-16,青海省,18,13,0,5
954,2020-02-16,宁夏回族自治区,70,33,0,37
955,2020-02-16,新疆维吾尔自治区,75,12,1,62
956,2020-02-16,台湾省,20,2,1,17
957,2020-02-16,香港特别行政区,57,2,1,54
958,2020-02-16,澳门特别行政区,10,5,0,5
959,2020-02-17,北京市,387,122,4,261
960,2020-02-17,天津市,125,46,3,76
961,2020-02-17,河北省,302,123,4,175
962,2020-02-17,山西省,130,53,0,77
963,2020-02-17,内蒙古自治区,73,8,0,65
964,2020-02-17,辽宁省,121,43,1,77
965,2020-02-17,吉林省,89,34,1,54
966,2020-02-17,黑龙江省,464,85,11,368
967,2020-02-17,上海市,333,161,1,171
968,2020-02-17,江苏省,629,263,0,366
969,2020-02-17,浙江省,1172,514,0,658
970,2020-02-17,安徽省,982,293,6,683
971,2020-02-17,福建省,292,91,0,201
972,2020-02-17,江西省,933,310,1,622
973,2020-02-17,山东省,543,193,2,348
974,2020-02-17,河南省,1257,505,19,733
975,2020-02-17,湖北省,59989,7862,1789,50338
976,2020-02-17,湖南省,1007,501,4,502
977,2020-02-17,广东省,1328,530,4,794
978,2020-02-17,广西壮族自治区,242,58,2,182
979,2020-02-17,海南省,163,59,4,100
980,2020-02-17,重庆市,553,225,5,323
981,2020-02-17,四川省,508,163,3,342
982,2020-02-17,贵州省,146,66,1,79
983,2020-02-17,云南省,172,47,0,125
984,2020-02-17,西藏自治区,1,1,0,0
985,2020-02-17,陕西省,240,79,0,161
986,2020-02-17,甘肃省,91,58,2,31
987,2020-02-17,青海省,18,13,0,5
988,2020-02-17,宁夏回族自治区,70,35,0,35
989,2020-02-17,新疆维吾尔自治区,76,12,1,63
990,2020-02-17,台湾省,22,2,1,19
991,2020-02-17,香港特别行政区,60,2,1,57
992,2020-02-17,澳门特别行政区,10,5,0,5
993,2020-02-18,北京市,393,145,4,244
994,2020-02-18,天津市,128,48,3,77
995,2020-02-18,河北省,306,136,4,166
996,2020-02-18,山西省,131,61,0,70
997,2020-02-18,内蒙古自治区,75,9,0,66
998,2020-02-18,辽宁省,121,55,1,65
999,2020-02-18,吉林省,90,36,1,53
1000,2020-02-18,黑龙江省,470,108,12,350
1001,2020-02-18,上海市,333,177,1,155
1002,2020-02-18,江苏省,631,296,0,335
1003,2020-02-18,浙江省,1173,544,0,629
1004,2020-02-18,安徽省,986,361,6,619
1005,2020-02-18,福建省,293,96,0,197
1006,2020-02-18,江西省,933,362,1,570
1007,2020-02-18,山东省,544,215,3,326
1008,2020-02-18,河南省,1261,552,19,690
1009,2020-02-18,湖北省,61682,9128,1921,50633
1010,2020-02-18,湖南省,1008,542,4,462
1011,2020-02-18,广东省,1331,571,5,755
1012,2020-02-18,广西壮族自治区,244,76,2,166
1013,2020-02-18,海南省,163,79,4,80
1014,2020-02-18,重庆市,555,254,5,296
1015,2020-02-18,四川省,514,177,3,334
1016,2020-02-18,贵州省,146,69,2,75
1017,2020-02-18,云南省,172,57,0,115
1018,2020-02-18,西藏自治区,1,1,0,0
1019,2020-02-18,陕西省,240,89,0,151
1020,2020-02-18,甘肃省,91,62,2,27
1021,2020-02-18,青海省,18,15,0,3
1022,2020-02-18,宁夏回族自治区,71,42,0,29
1023,2020-02-18,新疆维吾尔自治区,76,14,1,61
1024,2020-02-18,台湾省,22,2,1,19
1025,2020-02-18,香港特别行政区,62,4,1,57
1026,2020-02-18,澳门特别行政区,10,5,0,5
1027,2020-02-19,北京市,395,153,4,238
1028,2020-02-19,天津市,130,54,3,73
1029,2020-02-19,河北省,307,152,5,150
1030,2020-02-19,山西省,131,68,0,63
1031,2020-02-19,内蒙古自治区,75,11,0,64
1032,2020-02-19,辽宁省,121,58,1,62
1033,2020-02-19,吉林省,91,40,1,50
1034,2020-02-19,黑龙江省,476,123,12,341
1035,2020-02-19,上海市,333,186,2,145
1036,2020-02-19,江苏省,631,325,0,306
1037,2020-02-19,浙江省,1175,609,0,566
1038,2020-02-19,安徽省,987,424,6,557
1039,2020-02-19,福建省,293,112,1,180
1040,2020-02-19,江西省,934,432,1,501
1041,2020-02-19,山东省,546,238,4,304
1042,2020-02-19,河南省,1265,614,19,632
1043,2020-02-19,湖北省,62457,10337,2029,50091
1044,2020-02-19,湖南省,1010,578,4,428
1045,2020-02-19,广东省,1332,619,5,708
1046,2020-02-19,广西壮族自治区,245,87,2,156
1047,2020-02-19,海南省,168,84,4,80
1048,2020-02-19,重庆市,560,274,5,281
1049,2020-02-19,四川省,520,198,3,319
1050,2020-02-19,贵州省,146,71,2,73
1051,2020-02-19,云南省,172,60,1,111
1052,2020-02-19,西藏自治区,1,1,0,0
1053,2020-02-19,陕西省,242,89,0,153
1054,2020-02-19,甘肃省,91,65,2,24
1055,2020-02-19,青海省,18,16,0,2
1056,2020-02-19,宁夏回族自治区,71,42,0,29
1057,2020-02-19,新疆维吾尔自治区,76,20,1,55
1058,2020-02-19,台湾省,24,2,1,21
1059,2020-02-19,香港特别行政区,65,5,2,58
1060,2020-02-19,澳门特别行政区,10,6,0,4
1061,2020-02-20,北京市,396,169,4,223
1062,2020-02-20,天津市,131,59,3,69
1063,2020-02-20,河北省,308,170,5,133
1064,2020-02-20,山西省,132,76,0,56
1065,2020-02-20,内蒙古自治区,75,16,0,59
1066,2020-02-20,辽宁省,121,61,1,59
1067,2020-02-20,吉林省,91,44,1,46
1068,2020-02-20,黑龙江省,479,141,12,326
1069,2020-02-20,上海市,334,199,2,133
1070,2020-02-20,江苏省,631,352,0,279
1071,2020-02-20,浙江省,1215,647,1,567
1072,2020-02-20,安徽省,988,500,6,482
1073,2020-02-20,福建省,293,134,1,158
1074,2020-02-20,江西省,934,489,1,444
1075,2020-02-20,山东省,748,270,4,474
1076,2020-02-20,河南省,1267,717,19,531
1077,2020-02-20,湖北省,63088,11788,2144,49156
1078,2020-02-20,湖南省,1011,638,4,369
1079,2020-02-20,广东省,1333,664,5,664
1080,2020-02-20,广西壮族自治区,246,95,2,149
1081,2020-02-20,海南省,168,89,4,75
1082,2020-02-20,重庆市,567,299,6,262
1083,2020-02-20,四川省,525,222,3,300
1084,2020-02-20,贵州省,146,76,2,68
1085,2020-02-20,云南省,174,79,2,93
1086,2020-02-20,西藏自治区,1,1,0,0
1087,2020-02-20,陕西省,245,110,1,134
1088,2020-02-20,甘肃省,91,71,2,18
1089,2020-02-20,青海省,18,16,0,2
1090,2020-02-20,宁夏回族自治区,71,44,0,27
1091,2020-02-20,新疆维吾尔自治区,76,22,1,53
1092,2020-02-20,台湾省,24,2,1,21
1093,2020-02-20,香港特别行政区,68,5,2,61
1094,2020-02-20,澳门特别行政区,10,6,0,4
1095,2020-02-21,北京市,399,178,4,217
1096,2020-02-21,天津市,133,62,3,68
1097,2020-02-21,河北省,309,184,6,119
1098,2020-02-21,山西省,132,78,0,54
1099,2020-02-21,内蒙古自治区,75,22,0,53
1100,2020-02-21,辽宁省,121,66,1,54
1101,2020-02-21,吉林省,91,46,1,44
1102,2020-02-21,黑龙江省,479,183,12,284
1103,2020-02-21,上海市,334,211,3,120
1104,2020-02-21,江苏省,631,387,0,244
1105,2020-02-21,浙江省,1217,694,1,522
1106,2020-02-21,安徽省,989,566,6,417
1107,2020-02-21,福建省,293,150,1,142
1108,2020-02-21,江西省,934,544,1,389
1109,2020-02-21,山东省,750,293,4,453
1110,2020-02-21,河南省,1270,802,19,449
1111,2020-02-21,湖北省,63454,13557,2250,47647
1112,2020-02-21,湖南省,1013,670,4,339
1113,2020-02-21,广东省,1339,720,5,614
1114,2020-02-21,广西壮族自治区,249,99,2,148
1115,2020-02-21,海南省,168,96,4,68
1116,2020-02-21,重庆市,572,316,6,250
1117,2020-02-21,四川省,526,242,3,281
1118,2020-02-21,贵州省,146,90,2,54
1119,2020-02-21,云南省,174,96,2,76
1120,2020-02-21,西藏自治区,1,1,0,0
1121,2020-02-21,陕西省,245,117,1,127
1122,2020-02-21,甘肃省,91,76,2,13
1123,2020-02-21,青海省,18,18,0,0
1124,2020-02-21,宁夏回族自治区,71,48,0,23
1125,2020-02-21,新疆维吾尔自治区,76,24,2,50
1126,2020-02-21,台湾省,26,2,1,23
1127,2020-02-21,香港特别行政区,68,6,2,60
1128,2020-02-21,澳门特别行政区,10,6,0,4
1129,2020-02-22,北京市,399,189,4,206
1130,2020-02-22,天津市,135,65,3,67
1131,2020-02-22,河北省,311,204,6,101
1132,2020-02-22,山西省,132,81,0,51
1133,2020-02-22,内蒙古自治区,75,26,0,49
1134,2020-02-22,辽宁省,121,68,1,52
1135,2020-02-22,吉林省,91,52,1,38
1136,2020-02-22,黑龙江省,480,215,12,253
1137,2020-02-22,上海市,335,227,3,105
1138,2020-02-22,江苏省,631,411,0,220
1139,2020-02-22,浙江省,1217,729,1,487
1140,2020-02-22,安徽省,989,620,6,363
1141,2020-02-22,福建省,293,165,1,127
1142,2020-02-22,江西省,934,611,1,322
1143,2020-02-22,山东省,754,311,4,439
1144,2020-02-22,河南省,1271,861,19,391
1145,2020-02-22,湖北省,63889,15299,2346,46244
1146,2020-02-22,湖南省,1016,704,4,308
1147,2020-02-22,广东省,1342,740,6,596
1148,2020-02-22,广西壮族自治区,249,104,2,143
1149,2020-02-22,海南省,168,104,4,60
1150,2020-02-22,重庆市,573,328,6,239
1151,2020-02-22,四川省,526,256,3,267
1152,2020-02-22,贵州省,146,91,2,53
1153,2020-02-22,云南省,174,107,2,65
1154,2020-02-22,西藏自治区,1,1,0,0
1155,2020-02-22,陕西省,245,140,1,104
1156,2020-02-22,甘肃省,91,76,2,13
1157,2020-02-22,青海省,18,18,0,0
1158,2020-02-22,宁夏回族自治区,71,48,0,23
1159,2020-02-22,新疆维吾尔自治区,76,25,2,49
1160,2020-02-22,台湾省,26,2,1,23
1161,2020-02-22,香港特别行政区,69,11,2,56
